OPER_DT,PVN,BOR,ADMD,AMT_IND,LCLS_10_P,LCLS_20_P,LCLS_30_P,LCLS_40_P,LCLS_50_P,LCLS_60_P,LCLS_70_P,LCLS_80_P
2020-02-03,서울특별시,노원구,상계2동,1.315274851,0.326380098,0.224301125,0.30582118,0.037845287,0.094453334,0.004785434,0.005122897,0.001290646
2020-02-03,서울특별시,노원구,상계3.4동,1.153529315,0.399302711,0.231574227,0.291611469,0.014809898,0.041594227,0.007007216,0.007120809,0.006979442
2020-02-03,서울특별시,노원구,상계5동,0.942433527,0.37761929,0.224393235,0.302531948,0.027882687,0.05107115,0.001962372,0.013757807,0.000781511
2020-02-03,서울특별시,노원구,상계6.7동,0.96244059,0.327706797,0.242157372,0.310327408,0.03131351,0.079400817,0.002643982,0.003437637,0.003012477
2020-02-03,서울특별시,노원구,상계9동,1.00591054,0.300098986,0.263861065,0.297151955,0.012047218,0.102540924,0.005924122,0.006538937,0.011836793
2020-02-03,서울특별시,노원구,월계1동,0.772329215,0.340579398,0.222864242,0.310709132,0.031002047,0.079692543,0.004474688,0.009597207,0.001080743
2020-02-03,서울특별시,노원구,월계2동,0.926647969,0.359594877,0.221388575,0.327426611,0.011262739,0.06473208,0.004428643,0.007787186,0.003379288
2020-02-03,서울특별시,노원구,월계3동,1.006082251,0.298931879,0.24637865,0.33691455,0.012316025,0.090017976,0.000845673,0.010181178,0.004414068
2020-02-03,서울특별시,노원구,중계1동,0.932355479,0.292926593,0.233572223,0.347850474,0.060140565,0.052070125,0.001934937,0.00558039,0.005924694
2020-02-03,서울특별시,노원구,중계2.3동,1.421485292,0.344874396,0.240491406,0.311550195,0.016821036,0.070619969,0.003562679,0.006298772,0.005781547
2020-02-03,서울특별시,노원구,중계4동,0.770004093,0.313018538,0.261816754,0.333991816,0.024259382,0.05397176,0.005291707,0.00592845,0.001721593
2020-02-03,서울특별시,노원구,중계본동,1.307055389,0.314185345,0.276919052,0.298173866,0.017277007,0.082803,0.00287918,0.004681766,0.003080783
2020-02-03,서울특별시,노원구,하계1동,1.180730972,0.314784659,0.248737704,0.315018258,0.025514641,0.081807865,0.001795989,0.009079641,0.003261244
2020-02-03,서울특별시,노원구,하계2동,1.395508292,0.367154739,0.262595547,0.286690581,0.015455006,0.051200431,0.002663153,0.006153318,0.008087225
2020-02-03,서울특별시,중구,광희동,1.242158249,0.303567668,0.183373033,0.316784004,0.023514064,0.14701061,0.007256531,0.014403842,0.004090248
2020-02-03,서울특별시,중구,다산동,1.2379929,0.284130249,0.219806351,0.314567528,0.030323377,0.139520086,0.003302537,0.007635801,0.000714069
2020-02-03,서울특별시,중구,동화동,0.880850738,0.360038424,0.248539343,0.293887587,0.02846219,0.059932434,0.0,0.006742529,0.002397494
2020-02-03,서울특별시,중구,명동,1.778116641,0.264282413,0.183328193,0.352420521,0.028647559,0.154049973,0.001854857,0.013777162,0.001639322
2020-02-03,서울특별시,중구,소공동,1.955366949,0.26923283,0.198820633,0.324119583,0.029692936,0.161219194,0.003977548,0.012059172,0.000878103
2020-02-03,서울특별시,중구,신당5동,1.192801518,0.31654447,0.240888654,0.225674557,0.06716149,0.084520445,0.015823421,0.003374371,0.046012592
2020-02-03,서울특별시,중구,신당동,1.903881647,0.291170686,0.18976935,0.315821089,0.041368473,0.142255612,0.00574969,0.01296887,0.000896229
2020-02-03,서울특별시,중구,약수동,1.360914411,0.304160291,0.251707259,0.287454612,0.042529571,0.081750462,0.003669742,0.015960939,0.012767124
2020-02-03,서울특별시,중구,을지로동,2.212076378,0.174156548,0.131102706,0.219355884,0.042929594,0.425494695,0.001560789,0.004164301,0.001235482
2020-02-03,서울특별시,중구,장충동,0.783761514,0.337719419,0.177805382,0.264750651,0.027604392,0.174583392,0.000396606,0.016388285,0.000751874
2020-02-03,서울특별시,중구,중림동,0.960823912,0.3596807,0.176657665,0.307882995,0.012510161,0.132628899,0.000536419,0.009081184,0.001021977
2020-02-03,서울특별시,중구,청구동,1.223426601,0.341099077,0.2231838,0.307679237,0.057444874,0.066339177,0.001524902,0.002528115,0.000200819
2020-02-03,서울특별시,중구,필동,1.48426466,0.287586067,0.171120362,0.29766521,0.035213861,0.186813877,0.002929301,0.01191317,0.006758153
2020-02-03,서울특별시,중구,황학동,1.033375703,0.345097808,0.233031536,0.311941804,0.023172494,0.082063231,0.00097374,0.001021029,0.002698359
2020-02-03,서울특별시,중구,회현동,1.694468413,0.299094398,0.198100542,0.301500341,0.039153683,0.143409829,0.001559097,0.014884978,0.002297132
2020-02-04,대구광역시,수성구,고산1동,0.798873185,0.297500336,0.200093547,0.364022046,0.028885865,0.093493677,0.010405076,0.002881212,0.00271824
2020-02-04,대구광역시,수성구,고산2동,1.041969906,0.383719617,0.220727149,0.321587814,0.017032428,0.041493062,0.0,0.010223499,0.005216431
2020-02-04,대구광역시,수성구,고산3동,0.665409251,0.353793001,0.211731292,0.350125882,0.01529454,0.061972202,0.002839806,0.002581752,0.001661524
2020-02-04,대구광역시,수성구,두산동,0.75943899,0.217702296,0.186882616,0.355071212,0.070904604,0.149984464,0.007756469,0.011374827,0.000323512
2020-02-04,대구광역시,수성구,만촌1동,1.124992845,0.352739943,0.26766754,0.254839306,0.019516898,0.082415241,0.004421565,0.011140948,0.007258559
2020-02-04,대구광역시,수성구,만촌3동,0.835533002,0.371606644,0.191324978,0.319640782,0.016742689,0.086593182,0.003102054,0.004759067,0.006230604
2020-02-04,대구광역시,수성구,범물1동,0.871137711,0.377690992,0.173059055,0.353915486,0.019769739,0.064012313,0.002366579,0.007889114,0.001296722
2020-02-04,대구광역시,수성구,범물2동,0.911925078,0.307376387,0.24611759,0.347450165,0.041798636,0.0451169,0.000995953,0.00871962,0.002424748
2020-02-04,대구광역시,수성구,범어1동,1.173607654,0.26937685,0.227221427,0.352283942,0.01587379,0.127380022,0.00138029,0.004140869,0.002342811
2020-02-04,대구광역시,수성구,범어2동,0.985796562,0.376697212,0.183346711,0.307393712,0.039061342,0.07637024,0.00800924,0.008456937,0.000664607
2020-02-04,대구광역시,수성구,범어3동,0.772206101,0.308538977,0.201494178,0.317637047,0.01882897,0.136209529,0.001557252,0.013572634,0.002161412
2020-02-04,대구광역시,수성구,범어4동,1.244123749,0.368751729,0.235020295,0.30391606,0.031361868,0.032355481,0.006996953,0.013415214,0.008182401
2020-02-04,대구광역시,수성구,수성1가동,0.793417303,0.388188108,0.2163558,0.302029446,0.021241805,0.04313423,0.00339466,0.023015358,0.002640593
2020-02-04,대구광역시,수성구,수성2.3가동,0.807688777,0.33699411,0.244114285,0.328049935,0.017457364,0.05298804,0.000749656,0.011227016,0.008419594
2020-02-04,대구광역시,수성구,수성4가동,0.830657049,0.270595684,0.201144486,0.331973852,0.109036281,0.084293898,0.00082752,0.0,0.002128279
2020-02-04,대구광역시,수성구,중동,0.760279187,0.327044335,0.188293533,0.344393334,0.039548389,0.089468015,0.003632584,0.002151994,0.005467816
2020-02-04,대구광역시,수성구,지산1동,0.679810318,0.340252523,0.218181183,0.345893316,0.019280492,0.066737624,0.005755172,0.002888071,0.001011619
2020-02-04,대구광역시,수성구,지산2동,0.648219765,0.328365128,0.206374269,0.341981912,0.044278185,0.076349871,0.000416505,0.0009842,0.00124993
2020-02-04,대구광역시,수성구,황금1동,0.93745282,0.341376593,0.267865591,0.310296033,0.017887479,0.052275429,0.0,0.008552828,0.001746047
2020-02-04,대구광역시,수성구,황금2동,0.886036634,0.333061692,0.184459031,0.349318224,0.037687813,0.076215656,0.003080277,0.013296433,0.002880874
2020-02-04,대구광역시,중구,남산1동,0.985962874,0.343870134,0.2191657,0.29120767,0.046089446,0.086946545,0.004157289,0.006870124,0.001693092
2020-02-04,대구광역시,중구,남산4동,0.65775028,0.465841569,0.183059441,0.278110988,0.003733628,0.021790992,0.021643223,0.023283459,0.0025367
2020-02-04,대구광역시,중구,동인동,0.895235606,0.355654769,0.201185757,0.318675479,0.030936506,0.074054482,0.005071993,0.013872436,0.000548576
2020-02-04,대구광역시,중구,삼덕동,0.937199033,0.331508359,0.178179992,0.339741052,0.039719908,0.091994543,0.001544962,0.01613208,0.001179103
2020-02-04,대구광역시,중구,성내1동,1.584613158,0.290683215,0.197108493,0.316367199,0.071326733,0.119127854,0.0,0.004663186,0.00072332
2020-02-04,대구광역시,중구,성내2동,1.090054462,0.27599703,0.206783239,0.351642781,0.034385964,0.114163374,0.006439721,0.008991171,0.001596721
2020-02-04,대구광역시,중구,성내3동,1.049942061,0.376165313,0.198303363,0.293776855,0.050768475,0.075787054,0.00087429,0.002197554,0.002127096
2020-02-04,서울특별시,노원구,공릉1동,0.76729991,0.319421687,0.226506847,0.296776402,0.050075171,0.094727778,0.003281944,0.007744492,0.001465679
2020-02-04,서울특별시,노원구,공릉2동,0.86546044,0.313628762,0.253649303,0.309573446,0.024654704,0.084777663,0.002989046,0.004696324,0.006030751
2020-02-04,서울특별시,노원구,상계10동,0.847724502,0.356231297,0.193524936,0.310088577,0.014260836,0.100237334,0.002277793,0.019803721,0.003575507
2020-02-04,서울특별시,노원구,상계1동,0.718998286,0.278386705,0.236139427,0.358913277,0.027023378,0.080298266,0.006361358,0.008511072,0.004366518
2020-02-04,서울특별시,노원구,상계2동,1.319289007,0.324299231,0.22542056,0.313906163,0.036823138,0.090678491,0.004250072,0.003522263,0.001100082
2020-02-04,서울특별시,노원구,상계3.4동,1.13394235,0.400045079,0.247100952,0.270965079,0.023802222,0.043194286,0.000923492,0.006146984,0.007821905
2020-02-04,서울특별시,노원구,상계5동,0.844760052,0.373614156,0.234874663,0.303687984,0.017103988,0.06489288,0.004212769,0.000774713,0.000838846
2020-02-04,서울특별시,노원구,상계6.7동,0.980567468,0.289272926,0.267686418,0.301343026,0.051243465,0.079794779,0.00253497,0.003243026,0.004881389
2020-02-04,서울특별시,노원구,상계9동,1.052188347,0.314560159,0.260803163,0.321625416,0.019151225,0.056378712,0.010419468,0.014728553,0.002333304
2020-02-04,서울특별시,노원구,월계1동,0.759366634,0.352813215,0.211470679,0.317854242,0.021861536,0.081855466,0.00521039,0.006438714,0.002495759
2020-02-04,서울특별시,노원구,월계2동,0.940444268,0.342435415,0.239177866,0.329853574,0.01818135,0.044705581,0.006070326,0.014489685,0.005086203
2020-02-04,서울특별시,노원구,월계3동,1.020038381,0.294565946,0.251175675,0.333700124,0.030543998,0.080966352,0.000834103,0.005758784,0.002455018
2020-02-04,서울특별시,노원구,중계1동,1.038807827,0.308654418,0.25158994,0.333411737,0.032872444,0.066748362,0.00190195,0.00278795,0.0020332
2020-02-04,서울특별시,노원구,중계2.3동,1.413405142,0.333306438,0.235020759,0.3272753,0.019175647,0.071728929,0.001381292,0.01048156,0.001630074
2020-02-04,서울특별시,노원구,중계4동,0.789265994,0.306599201,0.23564098,0.320994994,0.032858833,0.102556173,0.0,0.000621888,0.000727931
2020-02-04,서울특별시,노원구,중계본동,1.098838735,0.32918338,0.258693575,0.330794199,0.014545858,0.053856466,0.007594143,0.002501569,0.002830809
2020-02-04,서울특별시,노원구,하계1동,1.114909398,0.319385643,0.256273196,0.325119792,0.034821796,0.051059284,0.000880493,0.009544968,0.002914828
2020-02-04,서울특별시,노원구,하계2동,1.414813391,0.322296167,0.308535162,0.274505144,0.015025815,0.056059992,0.008650626,0.010779251,0.004147843
2020-02-04,서울특별시,중구,광희동,1.295125236,0.319439208,0.193379888,0.31776139,0.027471316,0.127985314,0.000737231,0.009105893,0.004119759
2020-02-04,서울특별시,중구,다산동,1.339989395,0.298225906,0.205727322,0.290169431,0.032782572,0.162225118,0.003689342,0.006761337,0.000418971
2020-02-04,서울특별시,중구,동화동,0.79268942,0.335013603,0.209762414,0.32379712,0.053573594,0.063982186,0.009226726,0.001671642,0.002972716
2020-02-04,서울특별시,중구,명동,1.785127644,0.260484143,0.175541491,0.35762314,0.019199227,0.172648042,0.003036864,0.009194304,0.002272789
2020-02-04,서울특별시,중구,소공동,1.96165007,0.277907105,0.205288372,0.321968646,0.032138534,0.147210712,0.00248739,0.010689622,0.002309619
2020-02-04,서울특별시,중구,신당5동,1.003639415,0.329168025,0.296607388,0.271627375,0.006788667,0.059711,0.030227806,0.0,0.005869738
2020-02-04,서울특별시,중구,신당동,1.933191357,0.320967894,0.198398804,0.338268695,0.034082214,0.092328457,0.003930543,0.011432848,0.000590545
2020-02-04,서울특별시,중구,약수동,1.185950346,0.32257676,0.249458184,0.28791235,0.041367681,0.066161245,0.005960436,0.021233511,0.005329834
2020-02-04,서울특별시,중구,을지로동,2.343506776,0.182239166,0.147122424,0.212196287,0.045344202,0.403437428,0.001700903,0.005955541,0.002004049
2020-02-04,서울특별시,중구,장충동,0.805955465,0.291727114,0.171023681,0.252319017,0.032417325,0.243275209,0.002720557,0.006212481,0.000304617
2020-02-04,서울특별시,중구,중림동,0.999920084,0.359051581,0.178860221,0.305383471,0.011928407,0.135620624,0.001398911,0.006480188,0.001276597
2020-02-04,서울특별시,중구,청구동,1.334954691,0.346424713,0.243084575,0.289084131,0.044153069,0.072177596,0.003162689,0.000367679,0.001545548
2020-02-04,서울특별시,중구,필동,1.445355318,0.310211176,0.184585068,0.31867377,0.031800853,0.135774098,0.004415187,0.011154694,0.003385154
2020-02-04,서울특별시,중구,황학동,1.138596914,0.307005912,0.223157906,0.339228424,0.022807582,0.096246169,0.000237122,0.009807841,0.001509045
2020-02-04,서울특별시,중구,회현동,1.675922516,0.296165741,0.217554083,0.324962179,0.013338434,0.118593042,0.001608277,0.02513672,0.002641525
2020-02-05,대구광역시,수성구,고산1동,0.784351164,0.303120128,0.213644576,0.335890885,0.033072902,0.097588039,0.002767651,0.010569884,0.003345934
2020-02-05,대구광역시,수성구,고산2동,1.035941653,0.371417789,0.219565412,0.287278448,0.008482633,0.104489009,0.0,0.005022132,0.003744577
2020-02-05,대구광역시,수성구,고산3동,0.682262874,0.365444704,0.22946758,0.301508333,0.017684806,0.071309459,0.0,0.011511942,0.003073175
2020-02-05,대구광역시,수성구,두산동,0.726417509,0.235923811,0.22166662,0.314748685,0.04326738,0.171216381,0.0,0.012838906,0.000338218
2020-02-05,대구광역시,수성구,만촌1동,1.019436852,0.351800002,0.275619343,0.260805682,0.023224937,0.08068786,0.001765591,0.002536095,0.003560491
2020-02-05,대구광역시,수성구,만촌3동,0.915592571,0.391903408,0.189522224,0.26518686,0.026521753,0.107680522,0.002830811,0.011258962,0.00509546
2020-02-05,대구광역시,수성구,범물1동,0.768679,0.438802025,0.145250402,0.30344659,0.026785815,0.079728032,0.000351234,0.004566043,0.001069859
2020-02-05,대구광역시,수성구,범물2동,0.872970378,0.300808935,0.278499209,0.303609094,0.034977553,0.061748234,0.001068229,0.016025915,0.003262831
2020-02-05,대구광역시,수성구,범어1동,1.008108228,0.337566592,0.198896389,0.3262316,0.032210618,0.090243401,0.004236294,0.008910197,0.001704909
2020-02-05,대구광역시,수성구,범어2동,0.987619509,0.359151559,0.205034979,0.280448488,0.061046602,0.083582192,0.008250693,0.001987952,0.000497535
2020-02-05,대구광역시,수성구,범어3동,0.719887081,0.303219903,0.220035741,0.335737712,0.014552287,0.107309335,0.005387069,0.008421515,0.005336439
2020-02-05,대구광역시,수성구,범어4동,1.15992043,0.390674714,0.246736665,0.27952643,0.017126999,0.051178649,0.000931051,0.012328981,0.00149651
2020-02-05,대구광역시,수성구,수성1가동,0.818508747,0.371771856,0.204166066,0.310136286,0.019727305,0.079612464,0.005669484,0.006396916,0.002519624
2020-02-05,대구광역시,수성구,수성2.3가동,0.796919565,0.329275867,0.213319848,0.27800065,0.013177919,0.153683362,0.003252357,0.003408199,0.005881798
2020-02-05,대구광역시,수성구,수성4가동,0.801986667,0.372978014,0.21889398,0.305410255,0.013531192,0.060785667,0.007283696,0.019892475,0.001224722
2020-02-05,대구광역시,수성구,중동,0.873932609,0.29583633,0.199292009,0.334955024,0.028307288,0.116988245,0.003576204,0.017599684,0.003445216
2020-02-05,대구광역시,수성구,지산1동,0.696132609,0.34516838,0.211246175,0.315437987,0.029511964,0.088410232,0.002552592,0.005133109,0.002539561
2020-02-05,대구광역시,수성구,지산2동,0.667619898,0.321024849,0.21987445,0.292852657,0.036139701,0.120276141,0.002038586,0.002499603,0.005294014
2020-02-05,대구광역시,수성구,황금1동,0.9590906,0.344107496,0.284866615,0.31405692,0.01180734,0.036630978,0.000546115,0.00426495,0.003719586
2020-02-05,대구광역시,수성구,황금2동,0.825750859,0.316731431,0.192257049,0.343687191,0.032065205,0.093692161,0.006990633,0.014338304,0.000238026
2020-02-05,대구광역시,중구,남산1동,1.111496772,0.327248198,0.187549598,0.280896158,0.029148407,0.162725114,0.000176591,0.011372008,0.000883925
2020-02-05,대구광역시,중구,남산4동,0.746828471,0.400604156,0.187756944,0.35284863,0.007626424,0.041961237,0.0,0.00854466,0.000657949
2020-02-05,대구광역시,중구,동인동,0.830403262,0.374938957,0.204505804,0.278922477,0.02584954,0.097213922,0.008638947,0.009634811,0.00029554
2020-02-05,대구광역시,중구,삼덕동,0.926125276,0.345838184,0.180053809,0.311200084,0.036504134,0.110544975,0.002411473,0.012917063,0.000530279
2020-02-05,대구광역시,중구,성내1동,1.478824977,0.264237635,0.220533021,0.299227664,0.037040391,0.16935626,0.000818879,0.007789572,0.000996578
2020-02-05,대구광역시,중구,성내2동,1.127686228,0.264434798,0.232783187,0.336809017,0.023981835,0.118789825,0.006921361,0.015321994,0.000957984
2020-02-05,대구광역시,중구,성내3동,1.138019143,0.372433571,0.211372072,0.266177441,0.047104006,0.076945305,0.016132484,0.004528958,0.005306164
2020-02-05,서울특별시,노원구,공릉1동,0.800288993,0.317680444,0.197114178,0.272067049,0.022640471,0.136514233,0.047336512,0.005386365,0.001260748
2020-02-05,서울특별시,노원구,공릉2동,0.8005525,0.321617007,0.2574659,0.290668947,0.023473662,0.090739338,0.004080182,0.008030321,0.003924643
2020-02-05,서울특별시,노원구,상계10동,0.807372353,0.347730128,0.206989077,0.310303039,0.042036923,0.087549391,0.0,0.004782831,0.00060861
2020-02-05,서울특별시,노원구,상계1동,0.717390248,0.305381949,0.234036998,0.318827162,0.027009351,0.088818225,0.002949707,0.017881734,0.005094873
2020-02-05,서울특별시,노원구,상계2동,1.261176082,0.315722697,0.212395058,0.27239553,0.094949219,0.088597089,0.006123021,0.008882877,0.000934509
2020-02-05,서울특별시,노원구,상계3.4동,1.048723883,0.391705406,0.232026131,0.287196763,0.015400215,0.060003,0.007176813,0.002465957,0.004025715
2020-02-05,서울특별시,노원구,상계5동,0.904972391,0.403809917,0.197396397,0.289350298,0.032726132,0.06796585,0.004050019,0.001717822,0.002983565
2020-02-05,서울특별시,노원구,상계6.7동,1.021541665,0.281283605,0.260897429,0.309804504,0.05151776,0.077320142,0.006741688,0.008957096,0.003477777
2020-02-05,서울특별시,노원구,상계9동,1.012490645,0.322313462,0.277121726,0.267502567,0.016179955,0.105520626,0.006092549,0.001454518,0.003814598
2020-02-05,서울특별시,노원구,월계1동,0.798887225,0.331347929,0.192549115,0.292545547,0.041390965,0.132327289,0.001960261,0.005849556,0.002029339
2020-02-05,서울특별시,노원구,월계2동,0.918792449,0.359990992,0.253962082,0.302088419,0.012713314,0.059851613,0.008580153,0.00106867,0.001744757
2020-02-05,서울특별시,노원구,월계3동,1.006560666,0.280649609,0.256936246,0.307040944,0.031175243,0.109475903,0.00191013,0.007632115,0.00517981
2020-02-05,서울특별시,노원구,중계1동,0.910757657,0.332282646,0.242534123,0.316516707,0.030569333,0.063599131,0.008260043,0.002290603,0.003947414
2020-02-05,서울특별시,노원구,중계2.3동,1.365371345,0.35195697,0.235043581,0.310185917,0.015915886,0.073234239,0.004560322,0.006879398,0.002223687
2020-02-05,서울특별시,노원구,중계4동,0.829870849,0.349838894,0.212525279,0.304872351,0.056522452,0.064617445,0.005146154,0.003844812,0.002632613
2020-02-05,서울특별시,노원구,중계본동,1.374334889,0.315151091,0.286668128,0.268811991,0.015020728,0.085095805,0.013601583,0.008286729,0.007363944
2020-02-05,서울특별시,노원구,하계1동,1.169436906,0.284076755,0.289981449,0.292414619,0.02107516,0.096366018,0.001687372,0.011685643,0.002712983
2020-02-05,서울특별시,노원구,하계2동,1.320351673,0.333729571,0.292988305,0.27737798,0.024111538,0.052956395,0.005452817,0.002557916,0.010825477
2020-02-05,서울특별시,중구,광희동,1.461944355,0.310518159,0.183214762,0.239097133,0.022425877,0.223396886,0.002917053,0.011290364,0.007139766
2020-02-05,서울특별시,중구,다산동,1.283916486,0.283974255,0.21079828,0.296232455,0.049433058,0.146681193,0.002748945,0.009241414,0.0008904
2020-02-05,서울특별시,중구,동화동,0.788737901,0.370606128,0.239989895,0.269406633,0.054651917,0.055201653,0.0,0.004231536,0.005912238
2020-02-05,서울특별시,중구,명동,1.780725788,0.262912814,0.190575578,0.322993988,0.028139722,0.172156634,0.002052008,0.01611063,0.005058627
2020-02-05,서울특별시,중구,소공동,1.916573161,0.273419069,0.21356105,0.318426342,0.023362529,0.157889051,0.004179515,0.008575456,0.000586989
2020-02-05,서울특별시,중구,신당5동,0.936040252,0.308499125,0.3345113,0.266843419,0.030192167,0.036034695,0.001749067,0.0,0.022170227
2020-02-05,서울특별시,중구,신당동,2.113412594,0.289815912,0.197253053,0.282046221,0.093284577,0.120891251,0.004323216,0.01125334,0.00113243
2020-02-05,서울특별시,중구,약수동,1.262871596,0.317007658,0.276653754,0.255105461,0.037624692,0.104046144,0.002915208,0.003575811,0.003071273
2020-02-05,서울특별시,중구,을지로동,1.745536857,0.222092756,0.181063653,0.258346609,0.025767275,0.301190121,0.003318443,0.007367868,0.000853276
2020-02-05,서울특별시,중구,장충동,0.718863293,0.334466816,0.18064441,0.270977006,0.039349906,0.153859463,0.00284535,0.015398541,0.002458508
2020-02-05,서울특별시,중구,중림동,0.986371093,0.361777976,0.222371854,0.287977102,0.018707718,0.096151214,0.003085335,0.008435402,0.001493398
2020-02-05,서울특별시,중구,청구동,1.258049641,0.28757082,0.254213594,0.281739519,0.055876369,0.101124112,0.011198194,0.005541153,0.002736239
2020-02-05,서울특별시,중구,필동,1.490587739,0.312146394,0.189587075,0.268498962,0.033200085,0.180588023,0.002466311,0.011280935,0.002232214
2020-02-05,서울특별시,중구,황학동,1.156217298,0.320705513,0.208917591,0.262820192,0.045109845,0.153786034,0.000233508,0.0079603,0.000467017
2020-02-05,서울특별시,중구,회현동,1.619118484,0.308800234,0.200776068,0.316982334,0.036411123,0.125998008,0.000650442,0.009915925,0.000465866
2020-02-06,대구광역시,수성구,고산1동,0.80547597,0.289509959,0.199003731,0.343047887,0.033654851,0.124318096,0.003047086,0.004780531,0.002637858
2020-02-06,대구광역시,수성구,고산2동,1.209587105,0.37550768,0.242521506,0.286058596,0.013898102,0.060504265,0.0,0.019682691,0.001827159
2020-02-06,대구광역시,수성구,고산3동,0.648129049,0.344030932,0.203481128,0.324745762,0.009639669,0.098806507,0.004203531,0.004165624,0.010926847
2020-02-06,대구광역시,수성구,두산동,0.751334002,0.27741552,0.184475097,0.410838066,0.02233603,0.100753973,0.000522484,0.00130657,0.002352258
2020-02-06,대구광역시,수성구,만촌1동,1.083667666,0.330546383,0.266564574,0.261286101,0.038931151,0.078563551,0.010780842,0.009331172,0.003996226
2020-02-06,대구광역시,수성구,만촌3동,0.879732994,0.347717126,0.231503089,0.28562476,0.00507851,0.108270348,0.002946199,0.018022143,0.000837825
2020-02-06,대구광역시,수성구,범물1동,0.800177759,0.395797449,0.167715724,0.346870929,0.027131313,0.052515191,0.003343376,0.004907599,0.001718419
2020-02-06,대구광역시,수성구,범물2동,0.85424629,0.303181951,0.236673816,0.373660966,0.018761492,0.048557,0.006637097,0.008044793,0.004482885
2020-02-06,대구광역시,수성구,범어1동,1.299479574,0.248077967,0.194371565,0.364990198,0.016540166,0.153525397,0.008537061,0.009556771,0.004400877
2020-02-06,대구광역시,수성구,범어2동,1.127865499,0.350179693,0.180566017,0.263586457,0.045672684,0.147622817,0.002303774,0.008762192,0.001306366
2020-02-06,대구광역시,수성구,범어3동,0.715406389,0.344768844,0.207504226,0.317769315,0.020505044,0.096730039,0.002223198,0.006964333,0.003535001
2020-02-06,대구광역시,수성구,범어4동,1.392448808,0.352832094,0.228888586,0.281082824,0.011952352,0.100611694,0.000517049,0.020987516,0.003127885
2020-02-06,대구광역시,수성구,수성1가동,0.646096592,0.388629281,0.190560747,0.300812958,0.016226293,0.091978897,0.00156006,0.008357463,0.0018743
2020-02-06,대구광역시,수성구,수성2.3가동,0.87017332,0.343032701,0.183811827,0.29693154,0.022977978,0.133266398,0.00146653,0.000676796,0.017836229
2020-02-06,대구광역시,수성구,수성4가동,0.72835709,0.353095946,0.258974688,0.282007181,0.029973081,0.068130749,0.0,0.004178291,0.003640065
2020-02-06,대구광역시,수성구,중동,0.761337534,0.310613329,0.19514264,0.321515791,0.027325662,0.120996626,0.012293522,0.011648112,0.000464317
2020-02-06,대구광역시,수성구,지산1동,0.694824795,0.340586898,0.223135165,0.291356992,0.029353297,0.104673779,0.005835346,0.003645382,0.001413141
2020-02-06,대구광역시,수성구,지산2동,0.65933132,0.334981102,0.225339361,0.301669062,0.031094268,0.084189772,0.000707181,0.021293237,0.000726017
2020-02-06,대구광역시,수성구,황금1동,0.976618109,0.32487052,0.250073812,0.321225433,0.024701369,0.060329521,0.002915258,0.002378945,0.01350514
2020-02-06,대구광역시,수성구,황금2동,0.826640734,0.327661002,0.22949243,0.320709243,0.03841914,0.07538083,0.003895504,0.003729065,0.000712786
2020-02-06,대구광역시,중구,남산1동,1.020204693,0.357803472,0.208652224,0.279860842,0.04177411,0.099459659,0.003969325,0.007770604,0.000709763
2020-02-06,대구광역시,중구,남산4동,0.720147348,0.424160627,0.185433622,0.303781884,0.027936362,0.035920322,0.015949925,0.004771781,0.002045477
2020-02-06,대구광역시,중구,동인동,0.810864896,0.35636135,0.192217639,0.291669053,0.041011455,0.095918699,0.005206176,0.017010304,0.000605323
2020-02-06,대구광역시,중구,삼덕동,0.99350521,0.33599088,0.205169797,0.29649862,0.045365621,0.100473255,0.002272656,0.013982149,0.000247022
2020-02-06,대구광역시,중구,성내1동,1.415748623,0.288159559,0.203872016,0.317936044,0.036831955,0.142705453,0.003374919,0.006171884,0.000948171
2020-02-06,대구광역시,중구,성내2동,1.224389912,0.262605274,0.204252107,0.361810273,0.042671749,0.112809242,0.002646082,0.009902374,0.003302898
2020-02-06,대구광역시,중구,성내3동,1.140899357,0.340233226,0.260162063,0.306431544,0.023830472,0.059339301,0.002151089,0.00034408,0.007508225
2020-02-06,서울특별시,노원구,공릉1동,0.741212757,0.324564324,0.241521927,0.307805138,0.018251284,0.093622985,0.002516501,0.007598245,0.004119596
2020-02-06,서울특별시,노원구,공릉2동,0.842000793,0.318960114,0.270708796,0.27847516,0.027010534,0.089787614,0.006087192,0.006585095,0.002385497
2020-02-06,서울특별시,노원구,상계10동,0.814137129,0.323498148,0.224516804,0.289884012,0.029516609,0.091840407,0.020223222,0.015555746,0.004965051
2020-02-06,서울특별시,노원구,상계1동,0.729326881,0.275652308,0.246705923,0.344617582,0.031176714,0.081984459,0.0038139,0.010162832,0.005886282
2020-02-06,서울특별시,노원구,상계2동,1.416441948,0.315840187,0.234596943,0.30313488,0.031553555,0.102141681,0.003134372,0.008257937,0.001340446
2020-02-06,서울특별시,노원구,상계3.4동,1.083884735,0.413703809,0.217152162,0.271774234,0.023967898,0.058185074,0.009721536,0.001237818,0.004257469
2020-02-06,서울특별시,노원구,상계5동,0.923695399,0.379698747,0.223115415,0.298132076,0.018512637,0.065507707,0.006491943,0.005463084,0.003078392
2020-02-06,서울특별시,노원구,상계6.7동,0.978912992,0.293652378,0.248475862,0.306849074,0.064064447,0.077194398,0.003270463,0.003306428,0.00318695
